protein	a1	a2	a3	a4	b1	b2	b3	b4	c1	c2	c3	c4	d1	d2	d3	d4	e1	e2	e3	e4
P0A6P9	29.093787268477573	29.24094769976954	29.211933030478825	29.236255515188372	29.72271702406401	29.73189397540301	29.73385103620803	29.806029933421996	30.195699429140667	30.161539006545794	30.153231820970085	30.155126685923754	30.54457554126102	30.533860967180154	30.507227682664578	30.489350665147853	30.820623665132295	30.87928507011027	30.870590248105884	30.769366347110335
P0A6Q3	26.56222102473451	26.520311265574552	26.575329159150847	26.42420529917846	27.05569969698012	27.075260729663874	26.994523419905548	27.20650290705291	27.34056197098478	27.478593810347103	27.47520863004566	27.533759264536254	27.859466921049805	27.71101044718119	27.78745271359901	27.857432552256583	28.152497042193062	28.12463976414368	28.139435074554335	28.07396313060453
P0A6Q6	NA	25.358665850782913	24.951106658456254	25.229563320155286	25.67663128633591	25.646665297973847	25.835233618519393	25.546754729271463	26.14402113683489	26.006616483409037	26.24768635025956	NA	25.89391944544797	26.159758052928254	25.958964492568157	25.966654085974934	26.70078176864057	26.606214698475465	26.693600394199677	26.74789774058462
P0A6T1	27.008795983109117	27.192550687631364	27.07154938852062	26.97478790666822	27.534085567168983	27.6607602219851	27.612511413560338	27.506657746942444	28.023402488279487	27.81347584526274	27.912750633075987	28.084959908056206	28.138604777249093	28.08355024972537	28.322219970577784	28.382948616823146	28.565589510350105	28.60957371056538	28.683875684359258	28.755117026139388
P0A6T3	NA	NA	NA	NA	23.762635516770334	24.274045778563725	23.840538810334145	24.091976864904545	24.133744442026423	24.89825459523897	24.83708919643404	24.551645334965897	25.242435611870178	25.336254037433868	24.7162206899822	24.547153200803386	25.406753850148696	25.21197115814496	25.220810793766972	24.95947427810654
P0A6W5	25.68140521637287	25.89175540500691	25.931391245998682	25.427712359182127	26.4743895907183	26.433222372174917	26.153950436085495	26.146365952561084	26.802899694405095	26.911464602713263	26.928889482065784	26.560162456459516	27.113860353410402	27.01188878403205	27.283354028570308	27.14606198452413	27.396848890421555	27.294398856042275	27.62429023499661	27.59055819716408
P0A6X7	27.29854459607935	27.380057863978827	27.34584256696944	27.372076875795077	27.875452483312614	27.991559962921688	27.966952968877038	27.96473774277773	28.362143988114674	28.374561008314664	28.395535906946574	28.363555120040058	28.732117807532106	28.741230804672696	28.71049202748784	28.709042219566467	29.038613468275397	29.05621329920112	29.166601401828117	28.95605845872418
P0A6Y1	NA	25.200823918113688	25.447408949747903	25.365544146462124	25.787267192863684	25.75280383838254	25.74855493018948	25.91115763818765	26.178557584054357	26.242906805520654	26.34271426648887	26.165525584103165	26.537100957241027	26.567545379104075	26.7260713602535	26.48660525135665	26.77886422908203	27.036810037013012	27.081621386049687	26.981552711513338
P0A6Y5	24.42147655563294	24.222264610938062	NA	24.17779115526512	24.86746531978264	24.707288533350646	24.888172584435342	24.808931303121437	25.416516934286875	25.077998458922497	24.881756766497325	25.166927573550282	25.957542111428257	26.060140794811627	25.116408460221678	25.629979118599785	26.136270727778477	26.2103419145603	26.241115782143364	25.809075834908146
P0A6Y8	31.025276106546194	31.004434290372274	30.980552632834637	30.975468213390712	31.5669485177895	31.53546116086177	31.54465785772156	31.46612721480259	31.982612811800266	31.972118136070826	31.90634103184766	31.955500881751888	32.21257736642515	32.26073464488999	32.23964898933798	32.262895871883735	32.54261062046157	32.60541522908365	32.588901532042705	32.5833296047708
P0A6Z3	27.649659241222757	27.814634833169997	27.77026920274407	27.727288893027367	28.17478254175431	28.392306466622784	28.323061717067525	28.173606230449987	28.671381583295158	28.79434988879465	28.73088482265831	28.581813896359986	29.000008529884823	29.04808462968373	28.923528135782362	28.944178850710347	29.342786276356176	29.40141540598721	29.28115888978708	29.32547117684153
P0A707	26.98494753463015	27.05880865622827	26.795596497391443	27.037073659390167	27.672278303897937	27.57040869793417	27.69668779924732	27.45883924039346	27.952671173618356	27.918821088810258	27.94900887090826	28.085924700721097	28.380997935111456	28.24372533931935	28.263634563258435	28.223227788517818	28.69607882762164	28.698905059109286	28.694807079013454	28.652697499128728
P0A717	26.61254392922711	26.752244500924178	26.608392792787207	26.623272216652943	27.323854992378564	27.22601454451391	27.126756679415863	27.03164047945114	27.672666654324402	27.869760449233187	27.745111482462907	27.534577772717675	28.01702693856769	28.158733691339993	27.953680608572096	28.04269609022752	28.40318537015316	28.4395797291692	28.438010628071385	28.317328339326135
P0A731	NA	NA	NA	NA	24.05647152838506	24.053956217731347	24.15953393273886	NA	24.278942357566354	24.52732537509811	24.615755740684666	24.62859815138577	24.675421088546972	24.62548817003205	24.63085311288981	24.73301711739542	24.88501299160111	25.250115726560114	25.407272653931795	25.1362232381369
P0A734	NA	NA	NA	NA	NA	24.568807355458464	24.260071597319232	24.812157571308628	24.890702592730534	24.652627419844613	24.897616115815445	24.50993931747389	25.18811605942822	25.237721179853136	25.387000035384048	24.790275866992378	25.49377839904925	25.372266458379148	25.490245088782224	25.22113184746788
P0A763	27.44467249070942	27.408377932492133	27.33856274923095	27.5389781922988	27.90800184703045	27.950205827472452	28.110790691347667	28.05077444230046	28.39312361087376	28.262708264425182	28.386488436206875	28.434996933873368	28.728915228917508	28.623369114208685	28.840505549644693	28.637153690665638	29.003665484214668	29.079933475876853	29.22231779982453	28.952058284399495
P0A780	24.10989534975922	NA	24.232327304377996	24.197590045641313	24.54573397208241	24.630582182444396	24.52567343860739	24.546812542292805	NA	24.823221143427475	24.83164469086261	24.609006769633247	24.830198564754692	25.513879527236867	24.781601730408383	24.811642087076702	NA	NA	24.95769214050749	25.072712584986824
P0A794	NA	NA	NA	NA	24.744045701162577	NA	24.667764985555635	NA	24.35290030554803	NA	24.607757921905936	24.976441800707068	24.684830121519582	24.73495962686934	24.4638841885925	25.048738612426135	NA	25.968322547391395	25.600632626434674	25.230286034532053
P0A796	24.48921156498868	24.836935168409624	NA	NA	25.26748266929547	25.456481087891277	25.080828947495057	25.242303090308212	25.86435480134537	25.998134880419165	25.766338348909514	25.936327954578434	26.04127123647303	26.224621099150202	26.239148819064457	26.00845382086978	26.577160376928553	26.44380349209227	26.193772938197043	26.34390191362573
P0A799	29.74701532717915	29.70984147719134	29.719237263883073	29.724521027496948	30.245376742879472	30.322795971610915	30.3015939901518	30.383313810009923	30.7575024325589	30.74858320311973	30.7280094952673	30.76253329577287	31.164081374174515	31.05182985637284	31.068383856066063	31.073697038328945	31.43288854743829	31.40848467511563	31.386794730592065	31.417393391636814
P0A7A9	27.83177575636993	27.718965671418108	27.607450866224227	27.925972160672	28.224608501267728	28.36022391267434	28.51575897034747	28.498236816522084	28.60937192101973	28.582321889185014	28.62888259825863	28.995780108559963	29.058175634901687	29.00929560365676	29.216523001938125	29.180397230560303	29.284662107003847	29.281571955007994	29.4477365605612	29.53513676862233
P0A7C2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.401788466005247	25.4538581797531	NA	NA	25.799464673946403	NA	25.756526938934655	NA
P0A7C6	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.23082450386199	23.676076429035223	NA	24.186730554827474	24.228099807914532	24.114680513083695	NA	24.566847765050912	24.44752930096722	23.961913770229845	24.18486496409864
P0A7D4	28.33775146429734	28.43603749803234	28.4873307304799	28.389341146134452	29.014796472999777	29.000072404424433	29.051688445879456	29.025248904939694	29.410943193642954	29.475754713987033	29.421635173307013	29.402044144603604	29.727939837322168	29.715337881401908	29.74963114963652	29.684869418372955	30.046948203306123	30.05928728191021	30.031717135063822	30.077507512701516
P0A7D7	25.208692596470403	25.346190417713522	25.103567920022734	25.547984566386152	25.93740924960713	25.81460099851184	25.788644971691518	25.955382316323327	26.363426186386466	26.183542004173518	26.262972510588	26.452560126098806	26.702496880612976	26.52405782668221	26.653337706732565	26.556586168801672	26.947218522649113	26.93079529464485	27.07708078674748	27.02043992267241
P0A7E5	23.951693031990263	24.0673671260756	24.050059512932158	23.985613723953985	24.523694312719662	24.27411597074711	24.326871811158853	24.356370890479766	24.665672872744146	24.65825324669502	24.68855381093161	24.513868804185584	NA	25.508446338823788	25.080009239500495	24.850591742626726	25.782496479267444	25.69113140946345	25.37153432818986	25.437872046481065
P0A7G2	24.225636898706842	24.19636662232772	24.86509100501124	24.11981875840758	24.976954302312652	24.773334272784354	24.752676422258688	24.395419556155712	25.557829290917365	25.203553112690834	25.20596923594319	25.599508698818813	26.20524749955198	26.123000900433357	25.377681411118463	25.42480469161677	26.7098674735456	26.5981388155031	26.31272902840548	26.315671844349417
P0A7J3	29.543948263990174	29.52106855634164	29.431781115920952	29.50031936910796	30.11885361494098	30.181544593001185	30.151719433664994	30.2486301927649	30.613234135695393	30.545292235601337	30.560055772714406	30.61432736162162	30.87867724544826	30.852061657236263	30.930426134318893	30.90815217284596	31.205177660579857	31.183049401644702	31.298271557304247	31.2676903006114
P0A7J7	27.44057930600565	27.65886349322449	27.730466933430826	27.34536176603431	28.196689797702753	28.278566195185732	28.18110172416119	28.222968157330904	28.735244176051047	28.755447491229262	28.68495266669249	28.454275643692515	29.092645367483073	28.990790270460995	28.9255637554705	28.906681735922174	29.39012053773124	29.448965123515247	29.292202689482515	29.32435843263981
P0A7K2	30.03001340324675	29.773732741718405	29.852953455132393	29.923804731094926	30.24314829782581	30.377416541007385	30.367532992014738	30.288071499049032	30.71595408235494	30.73305852693249	30.770152030118723	30.73317791424951	30.966871604300316	31.001144569043092	31.015123298894174	30.981348567303613	31.31136254005593	31.211263439050015	31.153006928159755	31.294076203029007
P0A7K6	26.322913031933645	NA	26.024438817126967	26.15339438815637	26.482800505034227	26.503610203371267	26.69823340608122	26.69606695546023	26.707663843135823	26.93617898352292	27.020824618350723	26.876334906878824	27.136064601312423	27.472004522673107	27.393096301629832	27.1983108083839	27.61302975868386	27.645972660926454	27.731050336542307	27.750352376015147
P0A7L0	28.9076778603227	28.928123679373048	28.92160481192954	28.957330800624064	29.50089496328993	29.57643352752386	29.462146737978475	29.581565486113632	29.963432636847905	30.0109240440295	30.01919507308495	29.849451474721683	30.335160319928356	30.261451697281466	30.14899949561005	30.2210740227629	30.71527788591689	30.603176756887642	30.536310482597877	30.61347842325734
P0A7L3	25.892014392189065	25.984356219518393	26.08266937947777	26.001526950678233	26.452427820503793	26.5756862475945	26.42165484872767	26.451817239076192	26.946813015278416	27.038566877002243	26.957960703187368	26.667923065969386	27.287279829990915	27.405551004331258	27.072348765942536	27.0558387009248	27.647971623918547	27.59626871272226	27.578031197497538	27.56628931463114
P0A7M6	27.96561245415339	27.97798367187841	27.75485661620679	28.031850500992228	28.707910293441607	28.617502355400408	28.69765399754723	28.569753912857948	29.007999239947974	28.84671432844785	29.059937287660556	29.106863453265372	29.32976551606449	29.39318786016513	29.21977439745444	29.361768739121455	29.65451025668211	29.76533536011035	29.737337987517513	29.800941877536005
P0A7M9	24.28176222164	NA	NA	25.135786935868065	NA	NA	25.51965426464285	25.558328828076814	25.98896986199183	25.937661943295577	25.843624577659078	25.76277781309057	26.277821863404608	25.867489688269995	26.198164287475063	26.133769311714676	26.587803085448943	26.312700442041855	26.646055521089057	NA
P0A7N4	NA	NA	26.021289884457822	26.210592535230877	26.0249187901767	26.327682205072477	26.281744801238084	26.3878552917835	26.47166070882828	26.379785634998537	26.59725392300674	26.767874650303757	26.523811265741557	26.633791637427652	26.823631731080297	26.75487931843197	27.119611934456074	27.061870828413305	27.029560007195936	27.167178463630805
P0A7N9	26.74899352316695	26.83802897433737	26.656414307650145	26.562156207181275	27.411957784605818	27.315524972209754	27.028914390240715	26.969274183718284	27.299735175852263	27.20696707062217	27.52258976999935	27.85707111121261	27.922270770260845	27.629887567183818	27.82252437906926	28.000679405207993	28.203826269550795	28.30879040264839	28.110326969760187	28.38996804809182
P0A7P5	NA	NA	NA	NA	NA	NA	26.22067888323547	26.296137253604336	NA	NA	NA	NA	NA	26.739683678475217	26.668755968420946	27.075875004729337	NA	26.86192453749102	26.90354214614907	27.395997154126682
P0A7R1	28.814658143956933	28.937626682945332	28.833262043301197	28.719687873761004	29.523345420941226	29.519618027961457	29.41114562927866	29.41955941580712	30.038931505439045	29.92786533963367	29.941496942006367	29.87305874094919	30.27949277328456	30.27764782720238	30.155976441912998	30.098011614712483	30.64443988906187	30.58439430558044	30.385300704970533	30.435594224620644
P0A7R5	29.11693753422126	29.220592618723376	29.207100025284184	29.224460987851014	29.833793949901718	29.793989742377896	29.694979265923585	29.843047069923493	30.260105885337765	30.308147760909876	30.144191277115475	30.14078227934425	30.490427467496346	30.506055124613106	30.469405319852335	30.488572355038812	30.850884783333726	30.810058675601447	30.90562804247159	30.836703538987756
